,Altitude,Latitude,Longitude,Injury.Severity,Aircraft.Damage,Number.of.Engines,Engine.Type,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Total.Passengers
6399,43.5,48.098055,-123.18722199999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6400,182.6,48.608333,-122.375,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,UNKNOWN,0,0,0,2,VMC,TAKEOFF,2
6401,740.2,35.151111,-118.016667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6402,195.2,66.915278,-151.528056,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6403,10302.4,41.285277,-105.668056,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6404,377.7,44.323056,-85.171111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6405,304.6,42.830278,-90.68083399999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6406,1639.6,45.623334,-115.32,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6407,281.9,45.698055,-92.953056,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6408,299.8,43.7,-73.982778,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6409,377.1,44.320278,-85.170278,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,TAKEOFF,2
6410,442.7,32.954722,-111.76694499999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6411,142.5,38.323334,-88.858611,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6412,414.2,34.618334000000004,-84.530556,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,LANDING,2
6413,1032.3,33.520834,-116.79666599999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,APPROACH,2
6414,38.6,27.953611,-81.601389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6415,250.1,44.861667,-93.03277800000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,FLIGHT TEST,0,0,0,2,VMC,TAKEOFF,2
6416,321.4,43.35,-88.391666,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6417,2079.5,38.945833,-104.569723,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,TAKEOFF,2
6418,212.2,38.9175,-78.253333,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6419,241.2,33.948333,-83.326111,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6420,293.4,34.018611,-85.146389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6421,35.9,38.915278,-121.352222,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAXI,2
6422,189.6,41.683889,-81.38972199999999,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6423,248.8,44.697777,-92.86416700000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,TAKEOFF,2
6424,12325.3,36.190277,-86.313889,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,MANEUVERING,2
6425,671.3,39.113611,-121.056389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6426,1.5,41.163333,-73.126111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6427,9335.4,39.858610999999996,-104.666945,INCIDENT,DESTROYED,2,TURBO PROP,POSITIONING,0,0,0,2,IMC,CRUISE,2
6428,770.3,41.730556,-122.54555500000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6429,12443.599999999999,32.365,-81.786389,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,GO-AROUND,2
6430,166.6,40.389165999999996,-75.290277,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6431,304.5,45.449166,-98.421945,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,DESCENT,2
6432,7.8,30.345,-89.82055600000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6433,12534.599999999999,33.628056,-116.160278,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,1,VMC,GO-AROUND,2
6434,250.2,37.866667,-85.166667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6435,12203.699999999999,37.95,-120.55,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6436,3.2,26.197222,-80.170556,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6437,276.7,43.031667,-78.1675,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6438,107.39999999999998,42.927223,-72.86555600000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,APPROACH,2
6439,18.8,27.45,-81.35,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6440,224.2,42.184166,-73.403056,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6441,428.4,33.45,-111.71666699999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6442,418.5,34.25,-118.5,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,DESCENT,2
6443,154.8,32.086389000000004,-95.599166,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6444,885.0,37.861667,-120.177778,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAXI,2
6445,1041.8,44.094722,-121.200556,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6446,128.0,32.815556,-117.139444,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAXI,2
6447,133.6,35.237221999999996,-79.391111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6448,593.9,39.093333,-80.025834,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,TAKEOFF,2
6449,34.9,42.0,-71.19666600000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6450,7.5,28.102778000000004,-80.64527700000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6451,24.9,29.559444,-82.499444,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,IMC,TAKEOFF,2
6452,36.9,27.947777000000002,-81.778056,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,1,VMC,TAKEOFF,2
6453,228.6,36.585277000000005,-79.893889,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6454,160.2,43.5725,-71.41888900000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,FERRY,0,0,0,2,VMC,STANDING,2
6455,961.3,44.791666,-116.516667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6456,582.2,36.666389,-119.449722,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,APPROACH,2
6457,141.0,43.195555,-77.74805500000001,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,1,0,VMC,LANDING,2
6458,826.6,40.716667,-123.9275,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,BUSINESS,0,0,0,2,VMC,LANDING,2
6459,12478.8,60.916667000000004,-151.95,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,GO-AROUND,2
6460,10930.4,30.901667,-87.118611,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PUBLIC AIRCRAFT,0,2,0,0,VMC,MANEUVERING,2
6461,11400.699999999999,36.8125,-111.64638899999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,GO-AROUND,2
6462,12175.8,33.287222,-116.95638899999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,MANEUVERING,2
6463,11704.599999999999,32.116111,-110.941111,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6464,177.2,41.518056,-81.68333299999999,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6465,427.9,60.88333299999999,-155.0,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6466,121.2,36.525834,-88.91555600000001,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,LANDING,2
6467,21.3,61.186944,-149.965278,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6468,109.2,62.320556,-150.093611,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6469,235.5,32.098611,-97.083889,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6470,6.7,45.901666999999996,-122.743055,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6471,11163.3,46.749165999999995,-112.180278,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,GO-AROUND,2
6472,383.5,38.686944,-80.651667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,TAKEOFF,2
6473,156.8,32.353333,-89.48861099999999,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6474,12189.8,42.266667,-84.716667,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,1,VMC,MANEUVERING,2
6475,245.4,48.2,-97.133333,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6476,8.2,34.9025,-76.880834,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6477,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,POSITIONING,0,0,0,2,VMC,TAKEOFF,2
6478,256.6,43.0875,-88.177778,NON-FATAL,MINOR,1,RECIPROCATING,PERSONAL,0,1,0,1,VMC,TAXI,2
6479,309.0,43.629166999999995,-85.2625,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6480,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6481,97.3,35.080556,-92.424723,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6482,12484.0,39.942777,-74.845555,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,1,1,0,VMC,GO-AROUND,2
6483,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,TURBO PROP,PERSONAL,0,0,0,2,IMC,APPROACH,2
6484,12485.199999999999,29.635555,-83.104722,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,CRUISE,2
6485,125.7,31.866667,-86.016667,NON-FATAL,DESTROYED,2,TURBO JET,EXECUTIVE/CORPORATE,0,2,0,0,VMC,LANDING,2
6486,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6487,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6488,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,GO-AROUND,2
6489,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,TURBO PROP,UNKNOWN,0,0,0,2,VMC,LANDING,2
6490,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,1,VMC,MANEUVERING,2
6491,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,DESCENT,2
6492,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6493,367.2,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,UNKNOWN,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6494,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6495,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,1,1,0,VMC,MANEUVERING,2
6496,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6497,332.8,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,2,0,0,IMC,APPROACH,2
6498,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAXI,2
6499,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,MANEUVERING,2
6500,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,APPROACH,2
6501,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6502,332.8,39.16472292,-96.61041184,NON-FATAL,MINOR,1,RECIPROCATING,PERSONAL,0,1,0,1,VMC,APPROACH,2
6503,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6504,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6505,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6506,367.2,39.16472292,-96.61041184,INCIDENT,MINOR,2,RECIPROCATING,UNKNOWN,0,0,0,2,VMC,LANDING,2
6507,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6508,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,APPROACH,2
6509,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,EXECUTIVE/CORPORATE,0,0,0,2,VMC,LANDING,2
6510,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,APPROACH,2
6511,367.2,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,1,1,0,VMC,TAKEOFF,2
6512,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6513,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,1,VMC,LANDING,2
6514,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,TURBO PROP,BUSINESS,0,0,0,2,VMC,LANDING,2
6515,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAXI,2
6516,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6517,10604.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,UNKNOWN,0,0,0,2,IMC,CRUISE,2
6518,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,TAKEOFF,2
6519,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6520,10604.8,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,UNKNOWN,0,1,1,0,VMC,MANEUVERING,2
6521,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6522,367.2,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,2,0,IMC,TAKEOFF,2
6523,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6524,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,IMC,APPROACH,2
6525,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,1,VMC,CLIMB,2
6526,367.2,39.16472292,-96.61041184,INCIDENT,MINOR,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6527,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6528,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6529,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6530,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,UNKNOWN,0,0,0,2,VMC,APPROACH,2
6531,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6532,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6533,10604.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,FERRY,0,0,0,2,VMC,CRUISE,2
6534,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,CRUISE,2
6535,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,APPROACH,2
6536,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,1,0,VMC,CRUISE,2
6537,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6538,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,UNKNOWN,0,0,0,2,VMC,CLIMB,2
6539,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAXI,2
6540,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,GO-AROUND,2
6541,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,BUSINESS,0,0,0,2,VMC,LANDING,2
6542,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,2,0,0,VMC,MANEUVERING,2
6543,10604.8,39.16472292,-96.61041184,NON-FATAL,DESTROYED,2,TURBO PROP,UNKNOWN,0,2,0,0,IMC,CRUISE,2
6544,367.2,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,TAKEOFF,2
6545,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,1,0,1,VMC,CRUISE,2
6546,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CLIMB,2
6547,10604.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,BUSINESS,0,1,0,1,VMC,MANEUVERING,2
6548,332.8,39.16472292,-96.61041184,INCIDENT,MINOR,2,RECIPROCATING,UNKNOWN,0,0,0,2,VMC,DESCENT,2
6549,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,IMC,CRUISE,2
6550,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6551,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6552,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6553,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6554,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6555,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6556,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,1,VMC,CRUISE,2
6557,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6558,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6559,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,APPROACH,2
6560,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,CRUISE,2
6561,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6562,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6563,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6564,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,LANDING,2
6565,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,2,0,0,VMC,APPROACH,2
6566,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6567,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
6568,12129.599999999999,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,CRUISE,2
6569,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,APPROACH,2
6570,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,RECIPROCATING,UNKNOWN,0,2,0,0,VMC,APPROACH,2
6571,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAXI,2
6572,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,2,0,VMC,LANDING,2
6573,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,2,TURBO PROP,FERRY,0,0,0,2,VMC,TAXI,2
6574,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,1,1,VMC,TAKEOFF,2
6575,332.8,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,2,0,0,VMC,CLIMB,2
6576,367.2,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,2,0,0,VMC,TAKEOFF,2
6577,332.8,39.16472292,-96.61041184,NON-FATAL,DESTROYED,1,RECIPROCATING,PERSONAL,0,2,0,0,VMC,DESCENT,2
6578,367.2,39.16472292,-96.61041184,NON-FATAL,SUBSTANTIAL,1,RECIPROCATING,PERSONAL,0,0,0,2,VMC,TAKEOFF,2
